1.0151028921e-04	5.6821777605e+00	8.3488859570e-05
1.0152665221e-04	5.6821777605e+00	8.3502317602e-05
1.0154301786e-04	5.6821777605e+00	8.3515777805e-05
1.0155938614e-04	5.6821777606e+00	8.3529240176e-05
1.0157575707e-04	5.6821777606e+00	8.3542704718e-05
1.0159213063e-04	5.6821777606e+00	8.3556171430e-05
1.0160850683e-04	5.6821777606e+00	8.3569640313e-05
1.0162488567e-04	5.6821777606e+00	8.3583111368e-05
1.0164126715e-04	5.6821777606e+00	8.3596584593e-05
1.0165765127e-04	5.6821777606e+00	8.3610059991e-05
1.0167403803e-04	5.6821777606e+00	8.3623537560e-05
1.0169042743e-04	5.6821777606e+00	8.3637017302e-05
1.0170681948e-04	5.6821777606e+00	8.3650499217e-05
1.0172321417e-04	5.6821777606e+00	8.3663983306e-05
1.0173961150e-04	5.6821777606e+00	8.3677469567e-05
1.0175601147e-04	5.6821777606e+00	8.3690958003e-05
1.0177241409e-04	5.6821777606e+00	8.3704448613e-05
1.0178881935e-04	5.6821777606e+00	8.3717941398e-05
1.0180522725e-04	5.6821777606e+00	8.3731436358e-05
1.0182163780e-04	5.6821777606e+00	8.3744933492e-05
1.0183805100e-04	5.6821777606e+00	8.3758432803e-05
1.0185446684e-04	5.6821777606e+00	8.3771934290e-05
1.0187088533e-04	5.6821777606e+00	8.3785437953e-05
1.0188730646e-04	5.6821777606e+00	8.3798943793e-05
1.0190373025e-04	5.6821777606e+00	8.3812451809e-05
1.0192015667e-04	5.6821777606e+00	8.3825962004e-05
1.0193658575e-04	5.6821777606e+00	8.3839474376e-05
1.0195301748e-04	5.6821777606e+00	8.3852988926e-05
1.0196945185e-04	5.6821777606e+00	8.3866505655e-05
1.0198588887e-04	5.6821777606e+00	8.3880024562e-05
1.0200232854e-04	5.6821777606e+00	8.3893545649e-05
1.0201877087e-04	5.6821777606e+00	8.3907068915e-05
1.0203521584e-04	5.6821777606e+00	8.3920594361e-05
1.0205166346e-04	5.6821777606e+00	8.3934121988e-05
1.0206811374e-04	5.6821777606e+00	8.3947651795e-05
1.0208456667e-04	5.6821777606e+00	8.3961183783e-05
1.0210102224e-04	5.6821777606e+00	8.3974717952e-05
1.0211748048e-04	5.6821777606e+00	8.3988254303e-05
1.0213394136e-04	5.6821777606e+00	8.4001792835e-05
1.0215040490e-04	5.6821777606e+00	8.4015333551e-05
1.0216687109e-04	5.6821777606e+00	8.4028876449e-05
1.0218333993e-04	5.6821777606e+00	8.4042421530e-05
