6.082210000000e-05	1.000000000000e+00	1.333316619107e+00	1.817851396032e+00	1.817851426654e+00	1.820725620026e+00
6.721880000000e-05	1.000000000000e+00	1.333316619107e+00	1.817851343766e+00	1.817851467334e+00	1.820725576776e+00
7.428820000000e-05	1.000000000000e+00	1.333316619107e+00	1.817851339557e+00	1.817851477988e+00	1.820725615817e+00
8.210120000000e-05	1.000000000000e+00	1.333316619107e+00	1.817851297610e+00	1.817851477988e+00	1.820725489715e+00
9.073590000000e-05	1.000000000000e+00	1.333316619107e+00	1.817851291165e+00	1.817851447702e+00	1.816453808878e+00
1.002790000000e-04	1.000000000000e+00	1.333316619107e+00	1.817851253093e+00	1.817851385378e+00	1.816453762536e+00
1.108250000000e-04	1.000000000000e+00	1.333314339894e+00	1.817851148189e+00	1.817851376959e+00	1.816453639117e+00
1.224810000000e-04	1.000000000000e+00	1.333314339894e+00	1.817851152398e+00	1.817851381168e+00	1.816453490105e+00
1.353620000000e-04	1.000000000000e+00	1.333314339894e+00	1.817851062991e+00	1.817851408661e+00	1.816453346793e+00
1.495980000000e-04	1.000000000000e+00	1.333314339894e+00	1.823552662328e+00	1.817851358630e+00	1.820729534524e+00
1.653320000000e-04	1.000000000000e+00	1.333314339894e+00	1.823552464254e+00	1.817851306029e+00	1.820729316184e+00
1.827200000000e-04	1.000000000000e+00	1.333314339894e+00	1.823552220061e+00	1.817851278536e+00	1.820729029337e+00
2.019360000000e-04	1.000000000000e+00	1.333314339894e+00	1.817856655099e+00	1.817851234019e+00	1.820728619779e+00
2.231740000000e-04	1.000000000000e+00	1.333312060682e+00	1.817856407777e+00	1.817851156608e+00	1.816456617076e+00
2.466460000000e-04	9.999977207873e-01	1.333312060682e+00	1.817855948746e+00	1.817851100430e+00	1.820732543776e+00
2.725860000000e-04	9.999977207873e-01	1.333312060682e+00	1.817855413087e+00	1.823552762203e+00	1.820731892968e+00
3.012540000000e-04	9.999977207873e-01	1.333309781469e+00	1.823556735448e+00	1.823552543156e+00	1.816459514085e+00
3.329370000000e-04	9.999977207873e-01	1.333309781469e+00	1.817860702514e+00	1.823552387848e+00	1.820734922858e+00
3.679520000000e-04	9.999954415747e-01	1.333307502256e+00	1.817859765157e+00	1.817856708556e+00	1.820738671505e+00
4.066500000000e-04	9.999954415747e-01	1.333305223044e+00	1.823560575626e+00	1.817856532835e+00	1.820742034325e+00
4.494180000000e-04	9.999954415643e-01	1.333305982719e+00	1.817863891772e+00	1.817856144100e+00	1.820745093049e+00
4.966830000000e-04	9.999954415643e-01	1.333303703501e+00	1.817868931233e+00	1.817855642751e+00	1.820747755700e+00
5.489200000000e-04	9.999931623464e-01	1.333299145065e+00	1.823568820699e+00	1.823557089053e+00	1.816478317189e+00
6.066500000000e-04	9.999908831285e-01	1.333294586630e+00	1.823573014109e+00	1.817860870935e+00	1.816484696599e+00
6.704520000000e-04	9.999908831078e-01	1.333293067059e+00	1.817881327844e+00	1.817860265761e+00	1.820766926228e+00
7.409640000000e-04	9.999863246616e-01	1.333286229390e+00	1.817884410223e+00	1.817859382905e+00	1.816500087262e+00
8.188920000000e-04	9.999817662155e-01	1.333279391721e+00	1.817893006293e+00	1.817864667937e+00	1.820785272649e+00
9.050160000000e-04	9.999794869457e-01	1.333273313656e+00	1.817900968728e+00	1.823564996539e+00	1.820797470142e+00
1.000200000000e-03	9.999749284321e-01	1.333264956330e+00	1.817914045762e+00	1.817867828435e+00	1.820812816847e+00
1.105390000000e-03	9.999703698976e-01	1.333254319727e+00	1.817925779718e+00	1.817872109390e+00	1.816559330103e+00
1.221640000000e-03	9.999635320986e-01	1.333239124588e+00	1.817942266846e+00	1.817876163846e+00	1.820856754296e+00
1.350130000000e-03	9.999544150193e-01	1.333221650131e+00	1.817963163972e+00	1.817885737581e+00	1.816612283536e+00
1.492120000000e-03	9.999452977738e-01	1.333200376534e+00	1.817988036654e+00	1.817888490757e+00	1.816645908079e+00
1.649050000000e-03	9.999339011754e-01	1.333174544203e+00	1.823718500357e+00	1.817896790815e+00	1.816689663846e+00
1.822480000000e-03	9.999179459127e-01	1.333144153076e+00	1.823756079779e+00	1.817910338205e+00	1.816742645964e+00
2.014150000000e-03	9.998997109853e-01	1.333105403754e+00	1.823802047400e+00	1.817922714922e+00	1.821080908985e+00
2.225980000000e-03	9.998791962218e-01	1.333060575117e+00	1.818158889259e+00	1.823635459767e+00	1.816885737298e+00
2.460090000000e-03	9.998518427345e-01	1.333005108007e+00	1.818224367751e+00	1.817955149793e+00	1.821255264219e+00
2.718820000000e-03	9.998176505181e-01	1.332933684052e+00	1.818307343371e+00	1.823676907158e+00	1.817096319115e+00
3.004760000000e-03	9.997788977254e-01	1.332850099496e+00	1.824109681926e+00	1.818004464363e+00	1.817239421439e+00
3.320770000000e-03	9.997287458714e-01	1.332746755778e+00	1.818531062387e+00	1.818043288591e+00	1.817413313024e+00
3.670020000000e-03	9.996694727292e-01	1.332622129827e+00	1.818686069172e+00	1.818084550313e+00	1.817628662244e+00
4.056000000000e-03	9.995987963892e-01	1.332470137686e+00	1.818867549955e+00	1.818133639801e+00	1.817885549007e+00
4.482570000000e-03	9.995075969134e-01	1.332283177368e+00	1.819091382741e+00	1.818195739977e+00	1.813926934356e+00
4.954010000000e-03	9.993981493091e-01	1.332052880790e+00	1.819364457529e+00	1.818269624846e+00	1.814315241491e+00
5.475030000000e-03	9.992636078655e-01	1.331773154745e+00	1.819701691609e+00	1.818366280589e+00	1.814786688421e+00
6.050840000000e-03	9.991039610394e-01	1.331434095536e+00	1.820112790292e+00	1.818477320272e+00	1.815364712323e+00
6.687210000000e-03	9.989032387519e-01	1.331016681716e+00	1.814906196098e+00	1.818619664871e+00	1.811789594266e+00
7.390510000000e-03	9.986614157068e-01	1.330507179783e+00	1.815515168741e+00	1.818783631799e+00	1.812648994764e+00
8.167780000000e-03	9.983647795873e-01	1.329888043277e+00	1.816262286911e+00	1.818991422704e+00	1.813703413004e+00
9.026790000000e-03	9.980041604701e-01	1.329128764724e+00	1.811459033559e+00	1.819245040190e+00	1.810699867838e+00
9.976150000000e-03	9.975612426940e-01	1.328203349926e+00	1.812569388743e+00	1.813850387580e+00	1.807974278223e+00
1.102540000000e-02	9.970222271915e-01	1.327073545284e+00	1.813925608637e+00	1.814227286350e+00	1.809889732513e+00
1.218490000000e-02	9.963618602443e-01	1.325693392006e+00	1.809858583500e+00	1.820391097585e+00	1.803620163832e+00
1.346640000000e-02	9.955570877692e-01	1.324010675775e+00	1.806148414365e+00	1.815246055762e+00	1.802159143855e+00
1.488270000000e-02	9.945733105546e-01	1.321956166236e+00	1.802871845523e+00	1.815929710040e+00	1.801318571010e+00
1.644790000000e-02	9.933734581865e-01	1.319454155756e+00	1.800128882347e+00	1.816768796159e+00	1.796911252586e+00
1.817770000000e-02	9.919087857920e-01	1.316398712356e+00	1.798040563349e+00	1.812070788062e+00	1.789066182412e+00
2.008950000000e-02	9.901209825024e-01	1.312676165898e+00	1.796748139941e+00	1.813320296985e+00	1.782299662684e+00
2.220230000000e-02	9.879373787842e-01	1.308141811362e+00	1.790638480305e+00	1.814839164459e+00	1.776848911341e+00
2.453740000000e-02	9.852730502550e-01	1.302614176838e+00	1.779868078510e+00	1.805237243325e+00	1.764214066771e+00
2.711800000000e-02	9.820232712919e-01	1.295894246437e+00	1.770465559264e+00	1.807495469040e+00	1.753442234726e+00
2.997000000000e-02	9.780585014687e-01	1.287719564388e+00	1.762724541619e+00	1.804503794064e+00	1.740490208009e+00
3.312200000000e-02	9.732209267784e-01	1.277789419629e+00	1.745205983616e+00	1.802111125909e+00	1.721237623041e+00
3.660550000000e-02	9.673276833029e-01	1.265742997470e+00	1.735972610233e+00	1.794666461608e+00	1.695978019528e+00
4.045530000000e-02	9.601456235405e-01	1.251149689983e+00	1.717650211639e+00	1.793857523032e+00	1.674270441335e+00
4.471000000000e-02	9.513952105820e-01	1.233500380850e+00	1.690485971557e+00	1.782511043092e+00	1.638073437012e+00
4.941220000000e-02	9.407502926458e-01	1.212209044739e+00	1.667096289641e+00	1.778207932131e+00	1.596770991668e+00
5.460890000000e-02	9.278015650376e-01	1.186590547435e+00	1.629395804820e+00	1.769573766884e+00	1.545627301083e+00
6.035220000000e-02	9.120724170536e-01	1.155873982254e+00	1.590091681576e+00	1.762738789326e+00	1.484223756838e+00
6.669950000000e-02	8.929909372736e-01	1.119200389590e+00	1.529777414040e+00	1.746204569481e+00	1.406327007035e+00
7.371430000000e-02	8.698734067978e-01	1.075639498230e+00	1.467576061417e+00	1.732107713970e+00	1.309421283957e+00
8.146700000000e-02	8.419324191351e-01	1.024234007591e+00	1.374703424090e+00	1.708839657074e+00	1.195099844090e+00
9.003490000000e-02	8.082420241051e-01	9.640633404809e-01	1.268883016134e+00	1.688804058122e+00	1.051053726171e+00
9.950400000000e-02	7.677625978837e-01	8.943442760039e-01	1.129947230094e+00	1.660163675248e+00	8.653393394244e-01
1.099690000000e-01	7.193306231752e-01	8.145875069684e-01	9.555647544983e-01	1.622950460377e+00	6.406775269529e-01
1.215340000000e-01	6.617189027171e-01	7.248113637845e-01	7.188997032393e-01	1.583532480833e+00	3.506394461879e-01
1.343160000000e-01	5.937037434302e-01	6.258285959455e-01	3.952457437187e-01	1.535332764562e+00	-2.142536221059e-02
1.484420000000e-01	5.142059642853e-01	5.195748199283e-01	-4.047316203837e-02	1.484560089285e+00	-5.073639408240e-01
1.640540000000e-01	4.225658217971e-01	4.094419236438e-01	-6.840058015198e-01	1.416285684333e+00	-1.129490589013e+00
1.813080000000e-01	3.189343170655e-01	3.004866076710e-01	-1.783676579023e+00	1.342554988308e+00	-1.989111129437e+00
2.003760000000e-01	2.049007260811e-01	1.993381738739e-01	-3.998687554909e+00	1.261132339539e+00	-3.215678581353e+00
2.214500000000e-01	8.435147162420e-02	1.134733080188e-01	-1.195801661593e+01	1.168481876518e+00	-5.103277736788e+00
2.447400000000e-01	3.542684399654e-02	4.959959569384e-02	3.071103807471e+01	1.068473151952e+00	-8.579317704360e+00
2.704800000000e-01	1.426933992567e-01	1.109107025234e-02	7.003256153694e+00	9.657682060392e-01	-2.061428798419e+01
2.989260000000e-01	2.208903739462e-01	4.756106347720e-03	3.129658787089e+00	8.556941134332e-01	1.344631335319e+01
3.303650000000e-01	2.503697086242e-01	7.567493905486e-03	6.149133108864e-01	7.571574989957e-01	3.335113692227e-01
3.651100000000e-01	2.142969884823e-01	9.876245267697e-03	-2.508763255153e+00	6.720290939034e-01	4.618336977286e+00
4.035080000000e-01	1.104414677676e-01	1.769100524950e-02	-1.047821382206e+01	6.047696322110e-01	4.961448485445e+00
4.459460000000e-01	3.337422759461e-02	2.319163171109e-02	4.049247260025e+01	5.826562356252e-01	8.104308166502e-02
4.928460000000e-01	1.520664165071e-01	1.393325418353e-02	5.229234819308e+00	5.850213520654e-01	-1.097884498693e+01
5.446790000000e-01	1.665507906540e-01	3.495000349626e-03	-2.549303377258e+00	5.994165785926e-01	3.587458846214e+01
6.019640000000e-01	4.913570755276e-02	5.473326573526e-03	-3.021980935954e+01	5.985443156924e-01	-1.410078688455e+01
6.652730000000e-01	1.104846841509e-01	5.071388051552e-03	1.066080988913e+01	5.713209103213e-01	1.177654358150e+01
7.352400000000e-01	1.406551956326e-01	2.650443684640e-03	-4.585020783977e+00	5.277905971445e-01	-2.657065858488e+01
8.125660000000e-01	1.620303810107e-02	1.138366666008e-03	1.113250186179e+02	5.028689045313e-01	4.763826692254e+01
8.980250000000e-01	1.352835872206e-01	3.782357787146e-03	-1.433410539644e-01	5.083838733649e-01	-1.499308114009e+01
9.924710000000e-01	6.521653004128e-03	3.159005536752e-03	3.089462230194e+02	5.075054330211e-01	-4.432526615147e+00
1.096850000000e+00	1.199842780779e-01	3.544893233856e-03	-4.592600459012e+00	4.860000182069e-01	9.677806661181e-01
1.212210000000e+00	7.143398428069e-02	9.226340567075e-04	2.482227078849e+01	4.694796595328e-01	-2.015495383599e+01
1.339700000000e+00	3.391169712136e-02	6.230464139006e-04	-6.664340619441e+01	4.820517574963e-01	-1.046570224085e+02
1.480590000000e+00	9.282228322658e-02	1.627757905147e-03	-1.374333852395e+01	4.506436954046e-01	3.572939962048e+01
1.636310000000e+00	1.019198014899e-01	9.448165903934e-04	-1.495109016961e+00	4.489762872899e-01	-3.332386241003e+01
1.808400000000e+00	9.625972394879e-02	9.016839892860e-04	3.977947343123e+00	4.485965595344e-01	2.011502728499e+01
1.998590000000e+00	9.210255712320e-02	4.744733777919e-04	8.005197389041e-01	4.348015823247e-01	1.192143148637e+02
2.208780000000e+00	7.973099373449e-02	3.520411988362e-04	-1.591732241825e+01	4.463058467105e-01	1.192197340079e+02
2.441080000000e+00	2.537401306870e-02	8.332796981517e-04	-1.188806995758e+02	4.352803645368e-01	1.291177655004e+01
2.697810000000e+00	6.225296763409e-02	9.583551274001e-05	3.049985874773e+01	4.244806187909e-01	-5.093555053569e+02
